"Objective","State","focus_name","Year","error","raw","rounded"
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2000",2.9,32.5,33
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3,27.7,28
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.1,34.9,35
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.4,27.7,28
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.7,30.1,30
"               Less than high school","Tennessee","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2.8,27.3,27
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","1998",2.6,23.5,23
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.6,26.5,26
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2.9,27.1,27
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.2,30.7,31
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2002",2.6,24.6,25
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.7,31.3,31
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.4,29,29
"               Less than high school","Tennessee","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.4,39.3,39
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","1998",1.7,27.2,27
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","1999",2.1,24.1,24
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2000",1.7,24,24
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2001",1.6,21.1,21
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2002",1.5,19.6,20
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.7,24.2,24
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.8,24,24
"               Less than high school","Texas","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2.4,23.7,24
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","1998",1.8,27.7,28
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.1,25.6,26
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","2000",2.2,36.3,36
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","2001",1.9,36.1,36
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","2002",2.4,36.1,36
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2,29.2,29
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","2004",2.1,33.5,33
"               Less than high school","Texas","19-2    Obesity in adults (age adjusted, aged 20 years","2005",2.9,36.3,36
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","1998",4.9,38.2,38
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","1999",5.6,40.5,40
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","2000",6.1,42.3,42
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","2001",5,38.8,39
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","2002",4.9,37,37
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","2003",4.7,39.9,40
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3,23.7,24
"               Less than high school","Utah","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.5,33.3,33
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4.6,22.9,23
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","1999",5,25.9,26
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","2000",4.2,19.1,19
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","2001",4.4,27.1,27
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","2002",4.3,26,26
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","2003",4.1,24,24
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.8,30.3,30
"               Less than high school","Utah","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3,23.2,23
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.9,33.8,34
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","1999",3.6,30.7,31
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","2000",3.6,32.5,32
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.4,31.3,31
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.3,27.2,27
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","2003",3.8,32.6,33
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","2004",3.3,33.5,34
"               Less than high school","Vermont","19-1    Healthy weight in adults (age adjusted, aged 20","2005",3.5,30.4,30
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","1998",4,31.2,31
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","1999",3.5,26.9,27
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.3,29.4,29
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","2001",3.5,34.5,35
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3.6,31.7,32
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","2003",3.6,31,31
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.2,31.7,32
"               Less than high school","Vermont","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.6,31.5,32
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.1,31.5,32
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","1999",3.1,33.3,33
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","2000",4.1,29.1,29
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","2001",3.3,26.6,27
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","2002",2.6,26.2,26
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","2003",2.8,26,26
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","2004",2.4,23.6,24
"               Less than high school","Virginia","19-1    Healthy weight in adults (age adjusted, aged 20","2005",2.8,21.3,21
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","1998",2.8,27.5,27
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","1999",2.9,26.8,27
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","2000",3.9,29.4,29
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","2001",2.9,24,24
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","2002",3,35.4,35
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","2003",2.8,30.6,31
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","2004",3.6,36.8,37
"               Less than high school","Virginia","19-2    Obesity in adults (age adjusted, aged 20 years","2005",3.4,37.7,38
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","1998",3.9,33.6,34
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","1999",3.7,33.6,34
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2000",4.1,35.7,36
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2001",4.2,38.4,38
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2002",3.5,35.1,35
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2003",1.7,30.4,30
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2004",1.6,26.7,27
"               Less than high school","Washington","19-1    Healthy weight in adults (age adjusted, aged 20","2005",1.5,24.3,24
"               Less than high school","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","1998",3.9,26.6,27
"               Less than high school","Washington","19-2    Obesity in adults (age adjusted, aged 20 years","1999",4.1,29.7,30
